success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,draw_light,RT,response,correct_response,test_part,correct,rt,responses
,p5feedback,170,389485,0.0-5.0-1.82,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,p5card,171,392388,0.0-5.0-0.83,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,1.0,734.2950000002165,j,j,test,1.0,,
,p5feedback,172,393842,0.0-5.0-1.83,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,p5card,173,397724,0.0-5.0-0.84,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,0.0,1680.6550000001444,f,f,test,1.0,,
,p5feedback,174,398030,0.0-5.0-1.84,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,p5card,175,401007,0.0-5.0-0.85,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,1.0,818.2249999999767,j,j,test,1.0,,
,p5feedback,176,401329,0.0-5.0-1.85,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,p5card,177,404193,0.0-5.0-0.86,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,0.0,712.8350000002538,f,f,test,1.0,,
,p5feedback,178,404513,0.0-5.0-1.86,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,p5card,179,408128,0.0-5.0-0.87,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,1.0,1394.0350000002654,j,j,test,1.0,,
,p5feedback,180,408448,0.0-5.0-1.87,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,p5card,181,411530,0.0-5.0-0.88,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,1.0,927.8500000000349,j,j,test,1.0,,
,p5feedback,182,411821,0.0-5.0-1.88,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,p5card,183,414865,0.0-5.0-0.89,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,0.0,840.3200000002398,f,f,test,1.0,,
,p5feedback,184,415187,0.0-5.0-1.89,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
,survey-text,185,434504,0.0-6.0,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,19296.264999999956,"{""best_guess"":"" If there was smoke, the card wasn't going to become red""}"
,survey-text,186,437415,0.0-7.0,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,2907.460000000312,"{""worker_comments"":""""}"
,p5Text,187,443863,0.0-8.0,5f004f090329ec14b5f49015,5c8f7f2954e77c001654db64,5f00550de2e8aa0311b60120,False,0.84,,,,,,,,
1.0,fullscreen,0,5564,0.0-0.0,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5Text,1,16414,0.0-1.0,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5Text,2,52564,0.0-2.0,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5Text,3,77244,0.0-3.0,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5Text,4,91723,0.0-4.0,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,5,98481,0.0-5.0-0.0,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,4613.209999999526,j,j,test,1.0,,
,p5feedback,6,102238,0.0-5.0-1.0,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,7,106488,0.0-5.0-0.1,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,2104.0999999995547,j,f,test,0.0,,
,p5feedback,8,109253,0.0-5.0-1.1,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,9,113893,0.0-5.0-0.2,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,2494.314999999915,j,j,test,1.0,,
,p5feedback,10,116519,0.0-5.0-1.2,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,11,120780,0.0-5.0-0.3,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,2100.634999999791,f,f,test,1.0,,
,p5feedback,12,122710,0.0-5.0-1.3,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,13,127283,0.0-5.0-0.4,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,2398.6299999996845,f,f,test,1.0,,
,p5feedback,14,129261,0.0-5.0-1.4,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,15,133217,0.0-5.0-0.5,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1815.0600000008126,f,j,test,0.0,,
,p5feedback,16,136630,0.0-5.0-1.5,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,17,140907,0.0-5.0-0.6,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,2130.6549999999406,f,j,test,0.0,,
,p5feedback,18,142421,0.0-5.0-1.6,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,19,146540,0.0-5.0-0.7,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1941.3800000002084,f,f,test,1.0,,
,p5feedback,20,149389,0.0-5.0-1.7,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,21,152742,0.0-5.0-0.8,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1210.6050000002142,j,j,test,1.0,,
,p5feedback,22,155213,0.0-5.0-1.8,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,23,158693,0.0-5.0-0.9,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1328.61500000034,f,f,test,1.0,,
,p5feedback,24,160757,0.0-5.0-1.9,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,25,166080,0.0-5.0-0.10,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,3176.105000000476,j,f,test,0.0,,
,p5feedback,26,168101,0.0-5.0-1.10,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,27,171731,0.0-5.0-0.11,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1485.294999999489,j,j,test,1.0,,
,p5feedback,28,173628,0.0-5.0-1.11,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,29,177414,0.0-5.0-0.12,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1650.6349999999802,f,f,test,1.0,,
,p5feedback,30,179461,0.0-5.0-1.12,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,31,182763,0.0-5.0-0.13,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1166.5050000001502,j,j,test,1.0,,
,p5feedback,32,184916,0.0-5.0-1.13,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,33,188347,0.0-5.0-0.14,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1281.2800000001444,f,j,test,0.0,,
,p5feedback,34,189813,0.0-5.0-1.14,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,35,193997,0.0-5.0-0.15,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,2014.5649999994785,f,f,test,1.0,,
,p5feedback,36,196260,0.0-5.0-1.15,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,37,200216,0.0-5.0-0.16,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1813.2949999999255,f,j,test,0.0,,
,p5feedback,38,202452,0.0-5.0-1.16,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,39,207621,0.0-5.0-0.17,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,,,f,test,,,
,p5feedback,40,209884,0.0-5.0-1.17,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,41,213672,0.0-5.0-0.18,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1654.5400000004447,f,j,test,0.0,,
,p5feedback,42,216228,0.0-5.0-1.18,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,43,219740,0.0-5.0-0.19,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1375.0049999998591,j,f,test,0.0,,
,p5feedback,44,220652,0.0-5.0-1.19,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,45,223970,0.0-5.0-0.20,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1170.7200000000885,j,f,test,0.0,,
,p5feedback,46,225020,0.0-5.0-1.20,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,47,227597,0.0-5.0-0.21,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,432.7250000005879,j,j,test,1.0,,
,p5feedback,48,228716,0.0-5.0-1.21,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,49,231509,0.0-5.0-0.22,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,651.6350000001839,f,f,test,1.0,,
,p5feedback,50,233227,0.0-5.0-1.22,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,51,236456,0.0-5.0-0.23,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1085.4550000003655,f,j,test,0.0,,
,p5feedback,52,238051,0.0-5.0-1.23,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,53,241622,0.0-5.0-0.24,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1428.7449999992386,f,f,test,1.0,,
,p5feedback,54,243629,0.0-5.0-1.24,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,55,246603,0.0-5.0-0.25,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,841.0499999999884,j,j,test,1.0,,
,p5feedback,56,247259,0.0-5.0-1.25,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,57,250264,0.0-5.0-0.26,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,869.2550000005285,j,f,test,0.0,,
,p5feedback,58,252590,0.0-5.0-1.26,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,59,258773,0.0-5.0-0.27,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,4041.704999999609,j,j,test,1.0,,
,p5feedback,60,259427,0.0-5.0-1.27,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,61,262382,0.0-5.0-0.28,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,814.1150000001362,f,j,test,0.0,,
,p5feedback,62,264611,0.0-5.0-1.28,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,63,271159,0.0-5.0-0.29,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,4374.979999999574,f,f,test,1.0,,
,p5feedback,64,273371,0.0-5.0-1.29,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,65,276457,0.0-5.0-0.30,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,941.7499999999418,j,j,test,1.0,,
,p5feedback,66,278165,0.0-5.0-1.30,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,67,284148,0.0-5.0-0.31,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,3802.4649999997346,f,f,test,1.0,,
,p5feedback,68,286203,0.0-5.0-1.31,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,69,290767,0.0-5.0-0.32,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,2421.9550000006566,j,f,test,0.0,,
,p5feedback,70,294602,0.0-5.0-1.32,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,71,298022,0.0-5.0-0.33,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1286.0250000003143,j,j,test,1.0,,
,p5feedback,72,300098,0.0-5.0-1.33,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,73,304139,0.0-5.0-0.34,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1865.2750000001397,j,f,test,0.0,,
,p5feedback,74,306458,0.0-5.0-1.34,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,75,312515,0.0-5.0-0.35,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,3923.485000000277,j,j,test,1.0,,
,p5feedback,76,315986,0.0-5.0-1.35,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,77,320021,0.0-5.0-0.36,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1894.3500000005006,j,j,test,1.0,,
,p5feedback,78,322186,0.0-5.0-1.36,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,79,326841,0.0-5.0-0.37,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,2467.4049999993877,f,f,test,1.0,,
,p5feedback,80,327370,0.0-5.0-1.37,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,81,332123,0.0-5.0-0.38,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,2622.000000000291,f,f,test,1.0,,
,p5feedback,82,333818,0.0-5.0-1.38,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,83,337004,0.0-5.0-0.39,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1043.645000000659,j,j,test,1.0,,
,p5feedback,84,337450,0.0-5.0-1.39,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,85,340397,0.0-5.0-0.40,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,802.155000000319,j,f,test,0.0,,
,p5feedback,86,340938,0.0-5.0-1.40,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,87,344159,0.0-5.0-0.41,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1084.0299999999697,j,j,test,1.0,,
,p5feedback,88,344626,0.0-5.0-1.41,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,89,348288,0.0-5.0-0.42,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1522.7199999999139,j,f,test,0.0,,
,p5feedback,90,348746,0.0-5.0-1.42,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,91,352199,0.0-5.0-0.43,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1279.1999999999534,f,j,test,0.0,,
,p5feedback,92,353740,0.0-5.0-1.43,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,93,357298,0.0-5.0-0.44,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1429.6700000004494,f,f,test,1.0,,
,p5feedback,94,359329,0.0-5.0-1.44,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,95,366291,0.0-5.0-0.45,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,4818.5450000001,f,j,test,0.0,,
,p5feedback,96,367617,0.0-5.0-1.45,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,97,370688,0.0-5.0-0.46,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,924.5049999999464,f,j,test,0.0,,
,p5feedback,98,371993,0.0-5.0-1.46,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,99,375318,0.0-5.0-0.47,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1155.020000000135,j,f,test,0.0,,
,p5feedback,100,375857,0.0-5.0-1.47,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,101,378962,0.0-5.0-0.48,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,935.4700000003795,j,f,test,0.0,,
,p5feedback,102,379657,0.0-5.0-1.48,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,103,382622,0.0-5.0-0.49,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,826.874999999709,j,j,test,1.0,,
,p5feedback,104,383201,0.0-5.0-1.49,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,105,386919,0.0-5.0-0.50,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1574.945000000298,j,f,test,0.0,,
,p5feedback,106,387490,0.0-5.0-1.50,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,107,390597,0.0-5.0-0.51,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,930.3399999999092,j,j,test,1.0,,
,p5feedback,108,391329,0.0-5.0-1.51,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,109,394441,0.0-5.0-0.52,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,975.4149999999208,j,f,test,0.0,,
,p5feedback,110,394881,0.0-5.0-1.52,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,111,397968,0.0-5.0-0.53,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,940.2049999998999,j,j,test,1.0,,
,p5feedback,112,398096,0.0-5.0-1.53,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,113,401545,0.0-5.0-0.54,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1270.529999999795,j,f,test,0.0,,
,p5feedback,114,401961,0.0-5.0-1.54,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,115,405089,0.0-5.0-0.55,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,998.9399999994785,f,j,test,0.0,,
,p5feedback,116,405689,0.0-5.0-1.55,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,117,408884,0.0-5.0-0.56,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1010.8099999997648,f,j,test,0.0,,
,p5feedback,118,409138,0.0-5.0-1.56,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,119,412612,0.0-5.0-0.57,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1306.4199999999255,f,f,test,1.0,,
,p5feedback,120,414360,0.0-5.0-1.57,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,121,417894,0.0-5.0-0.58,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1382.569999999716,j,j,test,1.0,,
,p5feedback,122,418904,0.0-5.0-1.58,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,123,422240,0.0-5.0-0.59,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1168.8150000000023,j,f,test,0.0,,
,p5feedback,124,422600,0.0-5.0-1.59,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,125,425801,0.0-5.0-0.60,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,0.0,1029.1600000000326,f,f,test,1.0,,
,p5feedback,126,426232,0.0-5.0-1.60,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
,p5card,127,429712,0.0-5.0-0.61,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,1.0,1343.5049999997718,j,j,test,1.0,,
,p5feedback,128,429992,0.0-5.0-1.61,5f004f090329ec14b5f49015,5ef3da42f2c6ce18c78978a7,5f005517fff40b15aa35c96e,False,0.53,,,,,,,,
