success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,bonus,nickname,rt,url,set_size,change,addition,RT,response,jitter,correct_response,test_part,correct,stimulus,key_press,responses
,p5cd_ad,83,492515,0.0-6.0-1.3-0.62,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5ef0b3a1bf585900099155cb,"[173, 139, 25, 207, 58, 19, 158, 204, 116, 224, 9, 64, 250, 41, 103, 93, 246, 248, 124, 136, 121, 33, 178, 69, 5, 12, 118, 35, 69, 123, 118, 165]",5f183ba2066b9c11e73f0302,5ef0b3a1bf585900099155cb,5f18421a7256b81402efe258,0.29,NBCCA,,,9.0,1.0,1.0,1850.9411140694283,j,187.31888593174517,j,test,1.0,,,
,p5cd_ad,84,496267,0.0-6.0-1.3-0.63,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5ef0b3a1bf585900099155cb,"[173, 139, 25, 207, 58, 19, 158, 204, 116, 224, 9, 64, 250, 41, 103, 93, 246, 248, 124, 136, 121, 33, 178, 69, 5, 12, 118, 35, 69, 123, 118, 165]",5f183ba2066b9c11e73f0302,5ef0b3a1bf585900099155cb,5f18421a7256b81402efe258,0.29,NBCCA,,,3.0,1.0,0.0,1837.5272624471108,j,403.5527375526726,j,test,1.0,,,
,p5Text,85,521007,0.0-6.0-2.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5ef0b3a1bf585900099155cb,"[173, 139, 25, 207, 58, 19, 158, 204, 116, 224, 9, 64, 250, 41, 103, 93, 246, 248, 124, 136, 121, 33, 178, 69, 5, 12, 118, 35, 69, 123, 118, 165]",5f183ba2066b9c11e73f0302,5ef0b3a1bf585900099155cb,5f18421a7256b81402efe258,0.29,NBCCA,,,,,,,,,,,,,,
,survey-text,86,695087,0.0-7.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5ef0b3a1bf585900099155cb,"[173, 139, 25, 207, 58, 19, 158, 204, 116, 224, 9, 64, 250, 41, 103, 93, 246, 248, 124, 136, 121, 33, 178, 69, 5, 12, 118, 35, 69, 123, 118, 165]",5f183ba2066b9c11e73f0302,5ef0b3a1bf585900099155cb,5f18421a7256b81402efe258,0.29,NBCCA,174055.10499999952,,,,,,,,,,,,,"{""worker_comments"":"" 2 points:\n\nOn the second to last score read-out the score reported was 1.0e+2% this either indicates an error or 100% score (unlikely).\n\nThe white on grey is very difficult to read.\n\nThanks and cheers.""}"
,p5Text,87,716702,0.0-8.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5ef0b3a1bf585900099155cb,"[173, 139, 25, 207, 58, 19, 158, 204, 116, 224, 9, 64, 250, 41, 103, 93, 246, 248, 124, 136, 121, 33, 178, 69, 5, 12, 118, 35, 69, 123, 118, 165]",5f183ba2066b9c11e73f0302,5ef0b3a1bf585900099155cb,5f18421a7256b81402efe258,0.29,NBCCA,,,,,,,,,,,,,,
1.0,fullscreen,0,7242,0.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,external-html,1,23374,0.0-1.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,16077.010000008158,nickname.html,,,,,,,,,,,,
,p5Text,2,28483,0.0-2.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5Text,3,46375,0.0-3.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5cd_ad,4,55485,0.0-3.0-1.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,1.0,0.0,7205.490715597989,f,363.46928437706083,j,practice,0.0,,,
,html-keyboard-response,5,57001,0.0-3.0-1.0-1.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5cd_ad,6,59967,0.0-3.0-1.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,1.0,1.0,1256.3078958482947,j,191.34710414800793,j,practice,1.0,,,
,html-keyboard-response,7,60979,0.0-3.0-1.0-1.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,8,63448,0.0-3.0-1.0-0.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,0.0,1.0,931.2857303302735,f,20.49426967278123,f,practice,1.0,,,
,html-keyboard-response,9,64458,0.0-3.0-1.0-1.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,10,66934,0.0-3.0-1.0-0.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,0.0,0.0,891.113844292704,j,71.2861557258293,f,practice,0.0,,,
,html-keyboard-response,11,68440,0.0-3.0-1.0-1.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5Text,12,71580,0.0-3.1-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5cd_ad,13,75268,0.0-3.1-1.1-0.4,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,1.0,1.0,1995.2883294026833,j,183.5316705983132,j,practice,1.0,,,
,html-keyboard-response,14,76273,0.0-3.1-1.1-1.4,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,15,79885,0.0-3.1-1.1-0.5,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,1.0,0.0,1654.4545657234266,j,446.29543425980955,j,practice,1.0,,,
,html-keyboard-response,16,80890,0.0-3.1-1.1-1.5,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,17,84421,0.0-3.1-1.1-0.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,0.0,1.0,1545.6482470035553,f,467.65175298787653,f,practice,1.0,,,
,html-keyboard-response,18,85427,0.0-3.1-1.1-1.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,19,88720,0.0-3.1-1.1-0.7,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,0.0,0.0,1318.1009220134001,j,454.31407797150314,f,practice,0.0,,,
,html-keyboard-response,20,90229,0.0-3.1-1.1-1.7,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5Text,21,102367,0.0-4.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5Text,22,108620,0.0-5.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5Text,23,112284,0.0-6.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5cd_ad,24,115441,0.0-6.0-1.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,9.0,0.0,0.0,1231.8665452476125,j,415.8284547738731,f,test,0.0,,,
,p5cd_ad,25,119387,0.0-6.0-1.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,1.0,1.0,1932.1249494096264,j,476.64505057036877,j,test,1.0,,,
,p5cd_ad,26,122172,0.0-6.0-1.0-0.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,1.0,0.0,1.0,957.1755087526981,f,308.689491241239,f,test,1.0,,,
,p5cd_ad,27,124423,0.0-6.0-1.0-0.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,0.0,1.0,724.419271631632,f,10.880728368647397,f,test,1.0,,,
,p5cd_ad,28,126673,0.0-6.0-1.0-0.4,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,1.0,0.0,0.0,742.3039421264548,f,2.51105788629502,f,test,1.0,,,
,p5cd_ad,29,129874,0.0-6.0-1.0-0.5,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,9.0,1.0,1.0,1585.3788913518656,f,99.68610864598304,j,test,0.0,,,
,p5cd_ad,30,132192,0.0-6.0-1.0-0.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,5.0,0.0,0.0,571.3906372548081,j,231.10436275601387,f,test,0.0,,,
,p5cd_ad,31,135142,0.0-6.0-1.0-0.7,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,9.0,0.0,1.0,1403.070969041437,f,34.90403096657246,f,test,1.0,,,
,p5cd_ad,32,137658,0.0-6.0-1.0-0.8,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,5.0,1.0,0.0,988.0678893241566,j,21.292110672220588,j,test,1.0,,,
,p5cd_ad,33,140559,0.0-6.0-1.0-0.9,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,0.0,0.0,1278.5864336183295,f,116.56356637831777,f,test,1.0,,,
,p5cd_ad,34,143660,0.0-6.0-1.0-0.10,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,1.0,1.0,0.0,1250.0298848608509,j,342.6801151363179,j,test,1.0,,,
,p5cd_ad,35,148011,0.0-6.0-1.0-0.11,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,5.0,0.0,1.0,2715.243330982048,f,126.5566690126434,f,test,1.0,,,
,p5cd_ad,36,151028,0.0-6.0-1.0-0.12,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,3.0,1.0,0.0,1346.1102444853168,j,158.37475552689284,j,test,1.0,,,
,p5cd_ad,37,154578,0.0-6.0-1.0-0.13,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,9.0,1.0,0.0,1841.6750137112103,f,193.2999863056466,j,test,0.0,,,
,p5cd_ad,38,158062,0.0-6.0-1.0-0.14,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,5.0,1.0,1.0,1641.5189800027292,f,324.19101998675615,j,test,0.0,,,
,p5cd_ad,39,160597,0.0-6.0-1.0-0.15,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,1.0,1.0,1.0,858.0260621383786,j,171.3739378610626,j,test,1.0,,,
,p5Text,40,185770,0.0-6.0-2.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5Text,41,189430,0.0-6.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,,,,,,,,,,,,
,p5cd_ad,42,193586,0.0-6.0-1.1-0.16,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5c698bd51d9ff70001ab26f1,"[42, 88, 179, 64, 198, 146, 153, 153, 63, 215, 160, 128, 196, 56, 41, 151, 235, 158, 206, 178, 51, 241, 104, 194, 71, 251, 189, 31, 32, 49, 50, 189]",5f183ba2066b9c11e73f0302,5c698bd51d9ff70001ab26f1,5f184225bd9d1223d300d75d,0.27,sunshine-jay,,,9.0,0.0,1.0,2245.7486653584056,f,404.2563346447423,f,test,1.0,,,
