success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,draw_light,correct_response,test_part,RT,response,correct,rt,responses
,p5feedback,82,612417,0.0-5.0-1.38,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,83,616577,0.0-5.0-0.39,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,1480.4449999973876,f,1.0,,
,p5feedback,84,616917,0.0-5.0-1.39,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,85,621277,0.0-5.0-0.40,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1654.0899999999674,f,0.0,,
,p5feedback,86,622063,0.0-5.0-1.40,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,87,625508,0.0-5.0-0.41,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,740.3049999993527,j,0.0,,
,p5feedback,88,626248,0.0-5.0-1.41,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,89,630108,0.0-5.0-0.42,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,982.144999998156,f,1.0,,
,p5feedback,90,630478,0.0-5.0-1.42,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,91,633925,0.0-5.0-0.43,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,754.4249999991152,j,1.0,,
,p5feedback,92,634264,0.0-5.0-1.43,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,93,638290,0.0-5.0-0.44,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,1329.5449999968987,f,1.0,,
,p5feedback,94,638815,0.0-5.0-1.44,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,95,643256,0.0-5.0-0.45,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1707.0350000030594,f,0.0,,
,p5feedback,96,643546,0.0-5.0-1.45,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,97,647323,0.0-5.0-0.46,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1074.6700000017881,j,1.0,,
,p5feedback,98,648379,0.0-5.0-1.46,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,99,652272,0.0-5.0-0.47,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,1187.4399999978486,f,1.0,,
,p5feedback,100,652788,0.0-5.0-1.47,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,101,656455,0.0-5.0-0.48,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,961.9400000009919,j,0.0,,
,p5feedback,102,657030,0.0-5.0-1.48,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,103,660505,0.0-5.0-0.49,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,762.2200000005541,j,1.0,,
,p5feedback,104,661011,0.0-5.0-1.49,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,105,664971,0.0-5.0-0.50,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,1246.5849999970524,j,0.0,,
,p5feedback,106,665394,0.0-5.0-1.50,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,107,669636,0.0-5.0-0.51,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1533.7199999995064,j,1.0,,
,p5feedback,108,670142,0.0-5.0-1.51,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,109,674069,0.0-5.0-0.52,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,1227.4749999996275,j,0.0,,
,p5feedback,110,674758,0.0-5.0-1.52,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,111,678702,0.0-5.0-0.53,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1245.0399999980582,j,1.0,,
,p5feedback,112,679062,0.0-5.0-1.53,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,113,682918,0.0-5.0-0.54,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,990.734999999404,f,1.0,,
,p5feedback,114,683431,0.0-5.0-1.54,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,115,687867,0.0-5.0-0.55,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1546.1599999980535,j,1.0,,
,p5feedback,116,688288,0.0-5.0-1.55,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,117,691850,0.0-5.0-0.56,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,873.0600000018021,f,1.0,,
,p5feedback,118,692148,0.0-5.0-1.56,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,119,695733,0.0-5.0-0.57,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,879.3999999980442,j,1.0,,
,p5feedback,120,696038,0.0-5.0-1.57,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,121,699683,0.0-5.0-0.58,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,927.4200000000419,f,1.0,,
,p5feedback,122,699989,0.0-5.0-1.58,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,123,703699,0.0-5.0-0.59,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,863.1700000005076,j,1.0,,
,p5feedback,124,704271,0.0-5.0-1.59,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,125,707798,0.0-5.0-0.60,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,833.2299999966053,f,0.0,,
,p5feedback,126,708178,0.0-5.0-1.60,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,127,711730,0.0-5.0-0.61,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,840.759999999078,j,0.0,,
,p5feedback,128,712191,0.0-5.0-1.61,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,129,716297,0.0-5.0-0.62,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1399.204999997979,j,1.0,,
,p5feedback,130,716604,0.0-5.0-1.62,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,131,720330,0.0-5.0-0.63,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,817.8250000019325,f,1.0,,
,p5feedback,132,720636,0.0-5.0-1.63,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,133,724162,0.0-5.0-0.64,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,832.6750000014435,j,1.0,,
,p5feedback,134,724590,0.0-5.0-1.64,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,135,727979,0.0-5.0-0.65,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,502.1450000021141,f,1.0,,
,p5feedback,136,728419,0.0-5.0-1.65,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,137,731779,0.0-5.0-0.66,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,663.4999999988358,j,1.0,,
,p5feedback,138,732114,0.0-5.0-1.66,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,139,735361,0.0-5.0-0.67,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,549.6100000018487,j,0.0,,
,p5feedback,140,735665,0.0-5.0-1.67,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,141,739243,0.0-5.0-0.68,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,873.7149999978719,j,0.0,,
,p5feedback,142,740173,0.0-5.0-1.68,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,143,744077,0.0-5.0-0.69,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1175.0950000024168,f,0.0,,
,p5feedback,144,745147,0.0-5.0-1.69,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,145,748326,0.0-5.0-0.70,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,467.8649999987101,j,0.0,,
,p5feedback,146,748852,0.0-5.0-1.70,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,147,752542,0.0-5.0-0.71,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,962.9749999985797,j,1.0,,
,p5feedback,148,753204,0.0-5.0-1.71,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,149,756492,0.0-5.0-0.72,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,590.1149999990594,f,1.0,,
,p5feedback,150,756788,0.0-5.0-1.72,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,151,760791,0.0-5.0-0.73,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1151.5650000000605,j,1.0,,
,p5feedback,152,761217,0.0-5.0-1.73,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,153,764908,0.0-5.0-0.74,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,1014.0700000011129,j,1.0,,
,p5feedback,154,765412,0.0-5.0-1.74,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,155,768790,0.0-5.0-0.75,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,674.34499999939,f,1.0,,
,p5feedback,156,769080,0.0-5.0-1.75,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,157,772356,0.0-5.0-0.76,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,579.7950000014389,j,1.0,,
,p5feedback,158,772528,0.0-5.0-1.76,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,159,776205,0.0-5.0-0.77,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,950.7350000021979,j,0.0,,
,p5feedback,160,776434,0.0-5.0-1.77,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,161,779772,0.0-5.0-0.78,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,656.9300000009825,j,1.0,,
,p5feedback,162,780382,0.0-5.0-1.78,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,163,783905,0.0-5.0-0.79,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,648.1549999989802,f,1.0,,
,p5feedback,164,784361,0.0-5.0-1.79,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,165,787938,0.0-5.0-0.80,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,867.3350000026403,f,0.0,,
,p5feedback,166,788296,0.0-5.0-1.80,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,167,791537,0.0-5.0-0.81,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,564.5799999984447,j,0.0,,
,p5feedback,168,791884,0.0-5.0-1.81,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,169,795103,0.0-5.0-0.82,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,524.975000000326,j,0.0,,
,p5feedback,170,795378,0.0-5.0-1.82,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,171,798653,0.0-5.0-0.83,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,546.5750000003027,j,1.0,,
,p5feedback,172,799059,0.0-5.0-1.83,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,173,802969,0.0-5.0-0.84,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,1018.1300000004703,j,0.0,,
,p5feedback,174,803310,0.0-5.0-1.84,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,175,807102,0.0-5.0-0.85,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,922.0500000010943,j,1.0,,
,p5feedback,176,807462,0.0-5.0-1.85,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,177,810819,0.0-5.0-0.86,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,1.0,j,test,642.954999999376,f,0.0,,
,p5feedback,178,811107,0.0-5.0-1.86,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
,p5card,179,814601,0.0-5.0-0.87,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,0.0,f,test,808.8299999980954,j,0.0,,
,p5feedback,180,815241,0.0-5.0-1.87,5eff7cd152e3fd04e8afe0dc,5ee4015a014f5a0ffa6b63a8,5f002adeb69f9e11d504a5bf,False,0.54,,,,,,,,
