,target,target_present,set_size,response,search_time,correct
16688,O,0,1,0,2,1
16689,O,0,1,0,2,1
16690,O,0,1,0,4,1
16691,O,0,1,1,3,0
16692,O,0,1,0,2,1
16693,O,0,1,0,3,1
16694,O,0,1,0,2,1
16695,O,0,1,0,5,1
16696,O,0,1,1,3,0
16697,O,0,1,0,2,1
16698,O,0,1,0,2,1
16699,O,0,1,0,3,1
16700,O,0,1,0,2,1
16701,O,0,1,0,3,1
16702,O,0,1,0,2,1
16703,O,0,1,0,3,1
16704,O,0,1,0,2,1
16705,O,0,1,1,2,0
16706,O,0,1,0,3,1
16707,O,0,1,0,2,1
16708,O,0,1,0,7,1
16709,O,0,1,0,4,1
16710,O,0,1,0,2,1
16711,O,0,1,0,3,1
16712,O,0,1,0,2,1
16713,O,0,1,0,3,1
16714,O,0,1,0,3,1
16715,O,0,1,0,6,1
16716,O,0,1,0,2,1
16717,O,0,1,1,8,0
16718,O,0,1,0,2,1
16719,O,0,1,0,2,1
16720,O,0,1,0,2,1
16721,O,0,1,0,3,1
16722,O,0,1,0,4,1
16723,O,0,1,0,2,1
16724,O,0,1,0,2,1
16725,O,0,1,0,2,1
16726,O,0,1,0,2,1
16727,O,0,1,0,2,1
16728,O,0,1,0,4,1
16729,O,0,1,0,2,1
16730,O,0,1,0,2,1
16731,O,0,1,0,3,1
16732,O,0,1,0,2,1
16733,O,0,1,0,3,1
16734,O,0,1,0,3,1
16735,O,0,1,0,2,1
16736,O,0,1,0,4,1
16737,O,0,1,0,2,1
16738,O,0,1,0,3,1
16739,O,0,1,0,3,1
16740,O,0,1,0,2,1
16741,O,0,1,0,4,1
16742,O,0,1,0,4,1
16743,O,0,1,0,2,1
16744,O,0,1,1,6,0
16745,O,0,1,0,2,1
16746,O,0,1,0,4,1
16747,O,0,1,0,2,1
16748,O,0,1,1,3,0
16749,O,0,1,0,3,1
16750,O,0,1,0,4,1
16751,O,0,1,0,3,1
16752,O,0,1,1,3,0
16753,O,0,1,0,2,1
16754,O,0,1,0,7,1
16755,O,0,1,0,2,1
16756,O,0,1,0,2,1
16757,O,0,1,1,8,0
16758,O,0,1,0,3,1
16759,O,0,1,0,4,1
16760,O,0,1,0,2,1
16761,O,0,1,0,3,1
16762,O,0,1,0,3,1
16763,O,0,1,0,3,1
16764,O,0,1,0,4,1
16765,O,0,1,0,3,1
16766,O,0,1,0,4,1
16767,O,0,1,0,4,1
16768,O,0,1,0,2,1
16769,O,0,1,0,5,1
16770,O,0,1,0,2,1
16771,O,0,1,0,2,1
16772,O,0,1,0,4,1
16773,O,0,1,0,2,1
16774,O,0,1,0,3,1
16775,O,0,1,0,2,1
16776,O,0,1,1,2,0
16777,O,0,1,0,2,1
16778,O,0,1,0,3,1
16779,O,0,1,0,7,1
16780,O,0,1,0,2,1
16781,O,0,1,1,2,0
16782,O,0,1,0,2,1
16783,O,0,1,0,2,1
16784,O,0,1,0,2,1
16785,O,0,1,0,4,1
16786,O,0,1,0,2,1
16787,O,0,1,1,4,0
16788,O,0,1,1,2,0
16789,O,0,1,0,2,1
16790,O,0,1,0,3,1
16791,O,0,1,1,2,0
16792,O,0,1,0,2,1
16793,O,0,1,1,2,0
16794,O,0,1,0,2,1
16795,O,0,1,0,3,1
16796,O,0,1,0,2,1
16797,O,0,1,0,4,1
16798,O,0,1,0,4,1
16799,O,0,1,1,5,0
16800,O,0,1,0,4,1
16801,O,0,1,0,4,1
16802,O,0,1,1,2,0
16803,O,0,1,0,3,1
16804,O,0,1,0,2,1
16805,O,0,1,0,5,1
16806,O,0,1,0,2,1
16807,O,0,1,0,3,1
16808,O,0,1,0,3,1
16809,O,0,1,0,3,1
16810,O,0,1,0,3,1
16811,O,0,1,0,3,1
16812,O,0,1,0,2,1
16813,O,0,1,0,3,1
16814,O,0,1,0,3,1
16815,O,0,1,0,2,1
16816,O,0,1,0,3,1
16817,O,0,1,0,13,1
16818,O,0,1,0,2,1
16819,O,0,1,0,5,1
16820,O,0,1,0,3,1
16821,O,0,1,0,4,1
16822,O,0,1,0,5,1
16823,O,0,1,0,2,1
16824,O,0,1,0,2,1
16825,O,0,1,0,3,1
16826,O,0,1,0,3,1
16827,O,0,1,0,2,1
16828,O,0,1,0,7,1
16829,O,0,1,0,4,1
16830,O,0,1,0,6,1
16831,O,0,1,0,2,1
16832,O,0,1,1,7,0
16833,O,0,1,1,2,0
16834,O,0,1,0,3,1
16835,O,0,1,0,6,1
16836,O,0,1,0,2,1
16837,O,0,1,0,2,1
16838,O,0,1,0,11,1
16839,O,0,1,0,5,1
16840,O,0,1,0,5,1
16841,O,0,1,0,3,1
16842,O,0,1,0,2,1
16843,O,0,1,0,2,1
16844,O,0,1,0,4,1
16845,O,0,1,0,2,1
16846,O,0,1,1,4,0
16847,O,0,1,0,3,1
16848,O,0,1,0,3,1
16849,O,0,1,0,3,1
16850,O,0,1,0,5,1
16851,O,0,1,0,4,1
16852,O,0,1,0,3,1
16853,O,0,1,0,3,1
16854,O,0,1,0,2,1
16855,O,0,1,0,2,1
16856,O,0,1,0,2,1
16857,O,0,1,0,2,1
16858,O,0,1,0,4,1
16859,O,0,1,0,4,1
16860,O,0,1,0,7,1
16861,O,0,1,0,2,1
16862,O,0,1,0,2,1
16863,O,0,1,1,2,0
16864,O,0,1,0,5,1
16865,O,0,1,0,2,1
16866,O,0,1,0,6,1
16867,O,0,1,0,3,1
16868,O,0,1,0,3,1
16869,O,0,1,0,2,1
16870,O,0,1,0,3,1
16871,O,0,1,0,6,1
16872,O,0,1,0,3,1
16873,O,0,1,0,2,1
16874,O,0,1,0,3,1
16875,O,0,1,0,4,1
16876,O,0,1,0,2,1
16877,O,0,1,0,3,1
16878,O,0,1,1,4,0
16879,O,0,1,0,3,1
16880,O,0,1,0,2,1
16881,O,0,1,0,4,1
16882,O,0,1,0,5,1
16883,O,0,1,0,2,1
16884,O,0,1,0,2,1
16885,O,0,1,0,4,1
16886,O,0,1,0,7,1
16887,O,0,1,0,2,1
16888,O,0,1,0,3,1
16889,O,0,1,0,2,1
16890,O,0,1,0,3,1
16891,O,0,1,1,3,0
16892,O,0,1,0,4,1
16893,O,0,1,0,4,1
16894,O,0,1,0,2,1
16895,O,0,1,0,2,1
16896,O,0,1,0,2,1
16897,O,0,1,0,2,1
16898,O,0,1,1,2,0
16899,O,0,1,0,4,1
16900,O,0,1,0,2,1
16901,O,0,1,0,3,1
16902,O,0,1,0,3,1
16903,O,0,1,0,3,1
16904,O,0,1,0,4,1
16905,O,0,1,0,3,1
16906,O,0,1,0,3,1
16907,O,0,1,0,2,1
16908,O,0,1,0,4,1
16909,O,0,1,1,3,0
16910,O,0,1,0,2,1
16911,O,0,1,0,3,1
16912,O,0,1,0,4,1
16913,O,0,1,0,2,1
16914,O,0,1,0,2,1
16915,O,0,1,0,4,1
16916,O,0,1,0,2,1
16917,O,0,1,0,2,1
16918,O,0,1,0,2,1
16919,O,0,1,0,3,1
16920,O,0,1,0,5,1
16921,O,0,1,0,2,1
16922,O,0,1,0,3,1
16923,O,0,1,0,6,1
16924,O,0,1,0,3,1
16925,O,0,1,1,4,0
16926,O,0,1,1,3,0
16927,O,0,1,0,4,1
16928,O,0,1,1,3,0
16929,O,0,1,0,2,1
16930,O,0,1,1,4,0
16931,O,0,1,0,3,1
16932,O,0,1,0,2,1
16933,O,0,1,1,2,0
16934,O,0,1,1,3,0
16935,O,0,1,0,4,1
16936,O,0,1,1,2,0
16937,O,0,1,0,3,1
16938,O,0,1,0,3,1
16939,O,0,1,1,2,0
16940,O,0,1,0,2,1
16941,O,0,1,0,2,1
16942,O,0,1,0,2,1
16943,O,0,1,0,4,1
16944,O,0,1,0,3,1
16945,O,0,1,0,5,1
16946,O,0,1,0,2,1
16947,O,0,1,0,3,1
16948,O,0,1,0,3,1
16949,O,0,1,0,4,1
16950,O,0,1,0,3,1
16951,O,0,1,0,2,1
16952,O,0,1,0,3,1
16953,O,0,1,0,3,1
16954,O,0,1,0,2,1
16955,O,0,1,0,2,1
16956,O,0,1,0,6,1
16957,O,0,1,0,2,1
16958,O,0,1,0,2,1
16959,O,0,1,0,4,1
16960,O,0,1,0,3,1
16961,O,0,1,0,3,1
16962,O,0,1,0,3,1
16963,O,0,1,0,3,1
16964,O,0,1,0,2,1
16965,O,0,1,0,2,1
16966,O,0,1,0,4,1
16967,O,0,1,0,2,1
16968,O,0,1,0,2,1
16969,O,0,1,0,2,1
16970,O,0,1,0,6,1
16971,O,0,1,0,2,1
16972,O,0,1,0,5,1
16973,O,0,1,0,3,1
16974,O,0,1,0,3,1
16975,O,0,1,0,8,1
16976,O,0,1,0,3,1
16977,O,0,1,0,5,1
16978,O,0,1,0,2,1
16979,O,0,1,0,2,1
16980,O,0,1,0,4,1
16981,O,0,1,0,2,1
16982,O,0,1,1,2,0
16983,O,0,1,0,3,1
16984,O,0,1,0,3,1
16985,O,0,1,0,2,1
16986,O,0,1,0,4,1
16987,O,0,1,0,5,1
16988,O,0,1,0,3,1
16989,O,0,1,1,2,0
16990,O,0,1,0,4,1
16991,O,0,1,0,2,1
16992,O,0,1,0,2,1
16993,O,0,1,1,3,0
16994,O,0,1,0,3,1
16995,O,0,1,0,2,1
16996,O,0,1,0,2,1
16997,O,0,1,0,5,1
16998,O,0,1,1,2,0
16999,O,0,1,0,3,1
17000,O,0,1,0,2,1
17001,O,0,1,1,4,0
17002,O,0,1,0,3,1
17003,O,0,1,0,2,1
17004,O,0,1,0,3,1
17005,O,0,1,0,2,1
17006,O,0,1,0,3,1
17007,O,0,1,0,3,1
17008,O,0,1,0,3,1
17009,O,0,1,0,3,1
17010,O,0,1,1,3,0
17011,O,0,1,0,3,1
17012,O,0,1,0,3,1
17013,O,0,1,0,6,1
17014,O,0,1,0,5,1
17015,O,0,1,0,5,1
17016,O,0,1,0,2,1
17017,O,0,1,0,3,1
17018,O,0,1,0,2,1
17019,O,0,1,0,2,1
17020,O,0,1,0,4,1
17021,O,0,1,0,2,1
17022,O,0,1,0,3,1
17023,O,0,1,1,5,0
17024,O,0,1,0,3,1
17025,O,0,1,0,3,1
17026,O,0,1,0,8,1
17027,O,0,1,0,5,1
17028,O,0,1,1,4,0
17029,O,0,1,0,2,1
17030,O,0,1,0,2,1
17031,O,0,1,0,2,1
17032,O,0,1,0,4,1
17033,O,0,1,0,4,1
17034,O,0,1,1,2,0
17035,O,0,1,0,7,1
17036,O,0,1,0,6,1
17037,O,0,1,0,2,1
17038,O,0,1,0,4,1
17039,O,0,1,0,2,1
17040,O,0,1,0,4,1
17041,O,0,1,0,2,1
17042,O,0,1,1,4,0
17043,O,0,1,0,5,1
17044,O,0,1,0,3,1
17045,O,0,1,1,5,0
17046,O,0,1,0,2,1
17047,O,0,1,0,3,1
17048,O,0,1,1,3,0
17049,O,0,1,0,3,1
17050,O,0,1,1,3,0
17051,O,0,1,0,3,1
17052,O,0,1,0,2,1
17053,O,0,1,1,3,0
17054,O,0,1,0,2,1
17055,O,0,1,0,2,1
17056,O,0,1,0,2,1
17057,O,0,1,0,2,1
17058,O,0,1,0,7,1
17059,O,0,1,0,2,1
17060,O,0,1,0,3,1
17061,O,0,1,0,7,1
17062,O,0,1,0,3,1
17063,O,0,1,0,3,1
17064,O,0,1,0,3,1
17065,O,0,1,0,2,1
17066,O,0,1,1,4,0
17067,O,0,1,0,3,1
17068,O,0,1,0,2,1
17069,O,0,1,0,2,1
17070,O,0,1,0,6,1
17071,O,0,1,0,2,1
17072,O,0,1,0,2,1
17073,O,0,1,0,2,1
17074,O,0,1,0,6,1
17075,O,0,1,0,3,1
17076,O,0,1,0,3,1
17077,O,0,1,0,5,1
17078,O,0,1,0,2,1
17079,O,0,1,0,3,1
17080,O,0,1,0,7,1
17081,O,0,1,0,2,1
17082,O,0,1,0,2,1
17083,O,0,1,0,5,1
17084,O,0,1,0,3,1
17085,O,0,1,0,3,1
17086,O,0,1,0,2,1
17087,O,0,1,0,2,1
17088,O,0,1,0,2,1
17089,O,0,1,0,3,1
17090,O,0,1,0,3,1
17091,O,0,1,0,3,1
17092,O,0,1,0,4,1
17093,O,0,1,0,3,1
17094,O,0,1,0,3,1
17095,O,0,1,1,2,0
17096,O,0,1,0,3,1
17097,O,0,1,0,9,1
17098,O,0,1,0,4,1
17099,O,0,1,0,3,1
17100,O,0,1,0,4,1
17101,O,0,1,0,3,1
17102,O,0,1,0,2,1
17103,O,0,1,0,2,1
17104,O,0,1,0,2,1
17105,O,0,1,0,2,1
17106,O,0,1,0,2,1
17107,O,0,1,0,2,1
17108,O,0,1,0,3,1
17109,O,0,1,0,2,1
17110,O,0,1,0,3,1
17111,O,0,1,0,2,1
17112,O,0,1,0,2,1
17113,O,0,1,1,5,0
17114,O,0,1,0,3,1
17115,O,0,1,0,2,1
17116,O,0,1,0,2,1
17117,O,0,1,0,2,1
17118,O,0,1,0,2,1
17119,O,0,1,0,3,1
17120,O,0,1,0,9,1
17121,O,0,1,0,2,1
17122,O,0,1,0,2,1
17123,O,0,1,0,2,1
17124,O,0,1,0,4,1
17125,O,0,1,0,3,1
17126,O,0,1,1,3,0
17127,O,0,1,0,2,1
17128,O,0,1,0,2,1
17129,O,0,1,0,2,1
17130,O,0,1,0,2,1
17131,O,0,1,0,4,1
17132,O,0,1,0,3,1
17133,O,0,1,0,2,1
17134,O,0,1,0,5,1
17135,O,0,1,1,2,0
17136,O,0,1,0,2,1
17137,O,0,1,0,6,1
17138,O,0,1,0,2,1
17139,O,0,1,0,2,1
17140,O,0,1,0,3,1
17141,O,0,1,0,4,1
17142,O,0,1,0,5,1
17143,O,0,1,0,2,1
17144,O,0,1,0,5,1
17145,O,0,1,0,4,1
17146,O,0,1,0,3,1
17147,O,0,1,0,4,1
17148,O,0,1,0,5,1
17149,O,0,1,0,4,1
17150,O,0,1,0,3,1
17151,O,0,1,0,2,1
17152,O,0,1,0,2,1
17153,O,0,1,0,2,1
17154,O,0,1,0,4,1
17155,O,0,1,0,2,1
17156,O,0,1,1,3,0
17157,O,0,1,1,5,0
17158,O,0,1,1,3,0
17159,O,0,1,0,3,1
17160,O,0,1,0,7,1
17161,O,0,1,0,3,1
17162,O,0,1,1,3,0
17163,O,0,1,1,3,0
17164,O,0,1,0,3,1
17165,O,0,1,0,3,1
17166,O,0,1,1,2,0
17167,O,0,1,0,3,1
17168,O,0,1,0,2,1
17169,O,0,1,0,5,1
17170,O,0,1,0,2,1
17171,O,0,1,0,2,1
17172,O,0,1,0,2,1
17173,O,0,1,0,2,1
17174,O,0,1,0,5,1
17175,O,0,1,0,3,1
17176,O,0,1,0,2,1
17177,O,0,1,1,2,0
17178,O,0,1,0,2,1
17179,O,0,1,0,3,1
17180,O,0,1,0,7,1
17181,O,0,1,0,5,1
17182,O,0,1,0,2,1
17183,O,0,1,0,2,1
17184,O,0,1,0,3,1
17185,O,0,1,1,3,0
17186,O,0,1,0,5,1
17187,O,0,1,0,2,1
17188,O,0,1,0,2,1
17189,O,0,1,0,2,1
17190,O,0,1,0,3,1
17191,O,0,1,0,3,1
17192,O,0,1,0,5,1
17193,O,0,1,0,3,1
17194,O,0,1,0,7,1
17195,O,0,1,0,2,1
17196,O,0,1,0,3,1
17197,O,0,1,0,2,1
17198,O,0,1,0,3,1
17199,O,0,1,0,5,1
17200,O,0,1,1,3,0
17201,O,0,1,0,5,1
17202,O,0,1,0,3,1
17203,O,0,1,0,6,1
17204,O,0,1,0,3,1
17205,O,0,1,0,3,1
17206,O,0,1,0,2,1
17207,O,0,1,0,3,1
17208,O,0,1,0,3,1
17209,O,0,1,0,8,1
17210,O,0,1,0,2,1
17211,O,0,1,0,2,1
17212,O,0,1,0,2,1
17213,O,0,1,0,2,1
17214,O,0,1,0,4,1
17215,O,0,1,1,3,0
17216,O,0,1,0,5,1
17217,O,0,1,0,2,1
17218,O,0,1,1,2,0
17219,O,0,1,0,9,1
17220,O,0,1,0,2,1
17221,O,0,1,1,2,0
17222,O,0,1,0,3,1
17223,O,0,1,0,4,1
17224,O,0,1,0,2,1
17225,O,0,1,0,3,1
17226,O,0,1,0,3,1
17227,O,0,1,0,3,1
17228,O,0,1,0,3,1
17229,O,0,1,0,6,1
17230,O,0,1,0,2,1
17231,O,0,1,0,2,1
17232,O,0,1,0,2,1
17233,O,0,1,0,2,1
17234,O,0,1,0,2,1
17235,O,0,1,0,9,1
17236,O,0,1,0,3,1
17237,O,0,1,0,4,1
17238,O,0,1,1,2,0
17239,O,0,1,0,2,1
17240,O,0,1,0,5,1
17241,O,0,1,1,3,0
17242,O,0,1,0,2,1
17243,O,0,1,0,3,1
17244,O,0,1,0,2,1
17245,O,0,1,0,5,1
17246,O,0,1,0,6,1
17247,O,0,1,0,2,1
17248,O,0,1,0,2,1
17249,O,0,1,0,3,1
17250,O,0,1,0,2,1
17251,O,0,1,1,3,0
17252,O,0,1,0,2,1
17253,O,0,1,0,3,1
17254,O,0,1,0,5,1
17255,O,0,1,0,3,1
17256,O,0,1,0,3,1
17257,O,0,1,0,13,1
17258,O,0,1,0,4,1
17259,O,0,1,1,6,0
17260,O,0,1,0,2,1
17261,O,0,1,0,2,1
17262,O,0,1,0,3,1
17263,O,0,1,0,2,1
17264,O,0,1,0,3,1
17265,O,0,1,0,6,1
17266,O,0,1,0,2,1
17267,O,0,1,1,4,0
17268,O,0,1,0,2,1
17269,O,0,1,0,5,1
17270,O,0,1,1,3,0
17271,O,0,1,0,2,1
17272,O,0,1,0,5,1
17273,O,0,1,0,2,1
17274,O,0,1,0,2,1
17275,O,0,1,0,2,1
17276,O,0,1,0,4,1
17277,O,0,1,1,2,0
17278,O,0,1,0,2,1
17279,O,0,1,0,5,1
17280,O,0,1,0,2,1
17281,O,0,1,0,5,1
17282,O,0,1,0,2,1
17283,O,0,1,0,3,1
17284,O,0,1,0,2,1
17285,O,0,1,0,4,1
17286,O,0,1,0,2,1
17287,O,0,1,0,4,1
17288,O,0,1,1,5,0
17289,O,0,1,0,2,1
17290,O,0,1,0,5,1
17291,O,0,1,0,4,1
17292,O,0,1,0,4,1
17293,O,0,1,0,3,1
17294,O,0,1,1,3,0
17295,O,0,1,0,5,1
17296,O,0,1,0,2,1
17297,O,0,1,1,2,0
17298,O,0,1,1,3,0
17299,O,0,1,0,3,1
17300,O,0,1,0,6,1
17301,O,0,1,0,4,1
17302,O,0,1,0,2,1
17303,O,0,1,0,2,1
17304,O,0,1,1,5,0
17305,O,0,1,0,2,1
17306,O,0,1,1,2,0
17307,O,0,1,0,5,1
17308,O,0,1,0,2,1
17309,O,0,1,0,2,1
17310,O,0,1,0,3,1
17311,O,0,1,0,3,1
17312,O,0,1,0,3,1
17313,O,0,1,0,2,1
17314,O,0,1,0,2,1
17315,O,0,1,0,3,1
17316,O,0,1,0,2,1
17317,O,0,1,0,2,1
17318,O,0,1,0,3,1
17319,O,0,1,0,2,1
17320,O,0,1,0,4,1
17321,O,0,1,0,6,1
17322,O,0,1,0,3,1
17323,O,0,1,0,2,1
17324,O,0,1,0,3,1
17325,O,0,1,0,3,1
17326,O,0,1,0,2,1
17327,O,0,1,0,4,1
17328,O,0,1,0,3,1
17329,O,0,1,0,3,1
17330,O,0,1,0,3,1
17331,O,0,1,0,3,1
17332,O,0,1,0,4,1
17333,O,0,1,0,2,1
17334,O,0,1,0,2,1
17335,O,0,1,0,2,1
17336,O,0,1,1,6,0
17337,O,0,1,0,2,1
17338,O,0,1,0,2,1
17339,O,0,1,0,3,1
17340,O,0,1,0,4,1
17341,O,0,1,0,4,1
17342,O,0,1,0,3,1
17343,O,0,1,0,3,1
17344,O,0,1,0,3,1
17345,O,0,1,0,3,1
17346,O,0,1,0,3,1
17347,O,0,1,0,2,1
17348,O,0,1,0,5,1
17349,O,0,1,0,2,1
17350,O,0,1,0,2,1
17351,O,0,1,0,2,1
17352,O,0,1,0,5,1
17353,O,0,1,0,2,1
17354,O,0,1,0,2,1
17355,O,0,1,0,2,1
17356,O,0,1,0,3,1
17357,O,0,1,0,2,1
17358,O,0,1,0,6,1
17359,O,0,1,0,4,1
17360,O,0,1,1,3,0
17361,O,0,1,1,3,0
17362,O,0,1,0,4,1
17363,O,0,1,0,4,1
17364,O,0,1,0,2,1
17365,O,0,1,0,2,1
17366,O,0,1,0,2,1
17367,O,0,1,0,4,1
17368,O,0,1,0,3,1
17369,O,0,1,0,2,1
17370,O,0,1,0,3,1
17371,O,0,1,0,4,1
17372,O,0,1,0,4,1
17373,O,0,1,0,13,1
17374,O,0,1,0,3,1
17375,O,0,1,0,2,1
17376,O,0,1,0,2,1
17377,O,0,1,0,4,1
17378,O,0,1,0,2,1
17379,O,0,1,1,5,0
17380,O,0,1,0,2,1
17381,O,0,1,0,4,1
17382,O,0,1,0,3,1
17383,O,0,1,0,2,1
17384,O,0,1,0,2,1
17385,O,0,1,0,3,1
17386,O,0,1,0,3,1
17387,O,0,1,0,3,1
17388,O,0,1,0,2,1
17389,O,0,1,0,6,1
17390,O,0,1,1,5,0
17391,O,0,1,0,4,1
17392,O,0,1,0,2,1
17393,O,0,1,0,2,1
17394,O,0,1,0,4,1
17395,O,0,1,1,3,0
17396,O,0,1,0,3,1
17397,O,0,1,0,4,1
17398,O,0,1,0,2,1
17399,O,0,1,0,2,1
17400,O,0,1,0,3,1
17401,O,0,1,1,4,0
17402,O,0,1,0,2,1
17403,O,0,1,1,2,0
17404,O,0,1,0,2,1
17405,O,0,1,0,4,1
17406,O,0,1,0,2,1
17407,O,0,1,0,4,1
17408,O,0,1,0,9,1
17409,O,0,1,1,3,0
17410,O,0,1,0,4,1
17411,O,0,1,0,3,1
17412,O,0,1,0,2,1
17413,O,0,1,0,7,1
17414,O,0,1,0,11,1
17415,O,0,1,0,4,1
17416,O,0,1,0,7,1
17417,O,0,1,0,4,1
17418,O,0,1,0,5,1
17419,O,0,1,0,4,1
17420,O,0,1,0,2,1
17421,O,0,1,0,4,1
17422,O,0,1,0,3,1
17423,O,0,1,0,5,1
17424,O,0,1,0,3,1
17425,O,0,1,0,2,1
17426,O,0,1,0,5,1
17427,O,0,1,0,3,1
17428,O,0,1,0,3,1
17429,O,0,1,0,3,1
17430,O,0,1,0,4,1
17431,O,0,1,0,3,1
17432,O,0,1,0,2,1
17433,O,0,1,0,2,1
17434,O,0,1,0,5,1
17435,O,0,1,1,2,0
17436,O,0,1,1,3,0
17437,O,0,1,0,2,1
17438,O,0,1,0,2,1
17439,O,0,1,0,3,1
17440,O,0,1,0,5,1
17441,O,0,1,0,8,1
17442,O,0,1,0,5,1
17443,O,0,1,0,3,1
17444,O,0,1,0,2,1
17445,O,0,1,0,3,1
17446,O,0,1,0,3,1
17447,O,0,1,0,3,1
17448,O,0,1,0,2,1
17449,O,0,1,0,2,1
17450,O,0,1,0,2,1
17451,O,0,1,0,2,1
17452,O,0,1,0,5,1
17453,O,0,1,0,3,1
17454,O,0,1,0,2,1
17455,O,0,1,1,3,0
17456,O,0,1,0,6,1
17457,O,0,1,0,2,1
17458,O,0,1,0,4,1
17459,O,0,1,0,4,1
17460,O,0,1,0,4,1
17461,O,0,1,0,3,1
17462,O,0,1,0,2,1
17463,O,0,1,0,2,1
17464,O,0,1,0,3,1
17465,O,0,1,0,4,1
17466,O,0,1,1,3,0
17467,O,0,1,0,3,1
17468,O,0,1,0,2,1
17469,O,0,1,0,3,1
17470,O,0,1,0,2,1
17471,O,0,1,0,2,1
17472,O,0,1,1,2,0
17473,O,0,1,1,2,0
17474,O,0,1,0,2,1
17475,O,0,1,0,3,1
17476,O,0,1,1,3,0
17477,O,0,1,0,3,1
17478,O,0,1,0,2,1
17479,O,0,1,0,8,1
17480,O,0,1,0,3,1
17481,O,0,1,0,3,1
17482,O,0,1,0,5,1
17483,O,0,1,1,2,0
17484,O,0,1,0,2,1
17485,O,0,1,0,7,1
17486,O,0,1,0,3,1
17487,O,0,1,0,2,1
17488,O,0,1,0,2,1
17489,O,0,1,0,3,1
17490,O,0,1,0,2,1
17491,O,0,1,0,3,1
17492,O,0,1,0,3,1
17493,O,0,1,0,4,1
17494,O,0,1,1,3,0
17495,O,0,1,0,4,1
17496,O,0,1,1,3,0
17497,O,0,1,0,2,1
17498,O,0,1,0,5,1
17499,O,0,1,0,6,1
17500,O,0,1,0,3,1
17501,O,0,1,0,4,1
17502,O,0,1,0,5,1
17503,O,0,1,1,3,0
17504,O,0,1,0,2,1
17505,O,0,1,0,4,1
17506,O,0,1,0,2,1
17507,O,0,1,0,3,1
17508,O,0,1,0,7,1
17509,O,0,1,0,3,1
17510,O,0,1,0,3,1
17511,O,0,1,0,2,1
17512,O,0,1,0,2,1
17513,O,0,1,1,3,0
17514,O,0,1,0,3,1
17515,O,0,1,0,2,1
17516,O,0,1,0,3,1
17517,O,0,1,1,4,0
17518,O,0,1,0,3,1
17519,O,0,1,0,2,1
17520,O,0,1,0,6,1
17521,O,0,1,0,3,1
17522,O,0,1,0,3,1
17523,O,0,1,0,2,1
17524,O,0,1,0,2,1
17525,O,0,1,0,7,1
17526,O,0,1,1,4,0
17527,O,0,1,0,3,1
17528,O,0,1,0,8,1
17529,O,0,1,0,3,1
17530,O,0,1,1,2,0
17531,O,0,1,0,2,1
17532,O,0,1,0,3,1
17533,O,0,1,1,3,0
17534,O,0,1,0,4,1
17535,O,0,1,0,4,1
17536,O,0,1,0,3,1
17537,O,0,1,0,4,1
17538,O,0,1,0,2,1
17539,O,0,1,0,2,1
17540,O,0,1,0,2,1
17541,O,0,1,0,2,1
17542,O,0,1,0,4,1
17543,O,0,1,0,2,1
17544,O,0,1,0,2,1
17545,O,0,1,0,2,1
17546,O,0,1,1,3,0
17547,O,0,1,0,3,1
17548,O,0,1,0,4,1
17549,O,0,1,0,4,1
17550,O,0,1,1,2,0
17551,O,0,1,0,2,1
17552,O,0,1,0,3,1
17553,O,0,1,0,3,1
17554,O,0,1,0,2,1
17555,O,0,1,0,3,1
17556,O,0,1,0,4,1
17557,O,0,1,0,3,1
17558,O,0,1,0,2,1
17559,O,0,1,0,6,1
17560,O,0,1,0,2,1
17561,O,0,1,0,2,1
17562,O,0,1,0,3,1
17563,O,0,1,0,3,1
17564,O,0,1,0,4,1
17565,O,0,1,0,2,1
17566,O,0,1,0,3,1
17567,O,0,1,0,7,1
17568,O,0,1,0,3,1
17569,O,0,1,0,7,1
17570,O,0,1,1,2,0
17571,O,0,1,0,3,1
17572,O,0,1,0,3,1
17573,O,0,1,0,3,1
17574,O,0,1,0,4,1
17575,O,0,1,0,3,1
17576,O,0,1,0,3,1
17577,O,0,1,0,2,1
17578,O,0,1,0,5,1
17579,O,0,1,0,4,1
17580,O,0,1,0,3,1
17581,O,0,1,0,2,1
17582,O,0,1,0,2,1
17583,O,0,1,0,3,1
17584,O,0,1,0,4,1
17585,O,0,1,0,4,1
17586,O,0,1,0,2,1
17587,O,0,1,0,4,1
17588,O,0,1,0,3,1
17589,O,0,1,0,5,1
17590,O,0,1,0,4,1
17591,O,0,1,0,2,1
17592,O,0,1,0,4,1
17593,O,0,1,0,2,1
17594,O,0,1,0,2,1
17595,O,0,1,0,3,1
17596,O,0,1,0,2,1
17597,O,0,1,0,2,1
17598,O,0,1,0,2,1
17599,O,0,1,0,2,1
17600,O,0,1,0,2,1
17601,O,0,1,0,5,1
17602,O,0,1,0,2,1
17603,O,0,1,1,3,0
17604,O,0,1,0,3,1
17605,O,0,1,0,2,1
17606,O,0,1,0,6,1
17607,O,0,1,0,7,1
17608,O,0,1,0,7,1
17609,O,0,1,0,2,1
17610,O,0,1,0,3,1
17611,O,0,1,0,3,1
17612,O,0,1,0,2,1
17613,O,0,1,1,3,0
17614,O,0,1,0,4,1
17615,O,0,1,0,2,1
17616,O,0,1,0,2,1
17617,O,0,1,0,2,1
17618,O,0,1,0,2,1
17619,O,0,1,0,6,1
